"Player","Season","PosFFA","Team","fantPts_agg","fantPts_est","fantPts_FFA","fantPts_FDATA","fantPts"
"Drew Brees",2015,"QB","Nor",294.698769416262,292.206708248786,296.7696,295.12,308.2
"Drew Brees",2017,"QB","Nor",294.532184987997,274.435777186214,300.660777777778,308.5,261.56
"Matthew Stafford",2014,"QB","Det",293.780048468803,273.615358959521,299.424786446886,308.3,255.58
"Russell Wilson",2018,"QB","Sea",292.772486879565,263.792016194249,315.365444444445,299.16,NA
"Andrew Luck",2016,"QB","Ind",292.417733949728,260.727868515852,302.205333333333,314.32,309.7
"Drew Brees",2016,"QB","Nor",288.552268363038,273.503405089113,289.0334,303.12,342.32
"Aaron Rodgers",2018,"QB","Gnb",287.53097308429,209.971608141758,335.041311111111,317.58,NA
"Matthew Ryan",2013,"QB","Atl",285.373536998128,272.639207329589,298.107866666667,NA,254.1
"Antonio Brown",2016,"WR","Pit",285.1206498957,257.73973989048,312.501559900921,293.8,261.733333333333
"David Johnson",2017,"RB","Ari",285.034230234694,213.508246259636,319.994444444445,321.6,10
"Matthew Ryan",2017,"QB","Atl",285.018803233879,271.157965257192,294.698444444444,289.2,229.1
"Steven Jackson",2008,"RB","Lar",283,NA,283,NA,203.1
"Matthew Stafford",2012,"QB","Det",281.705438484612,236.190376969224,327.2205,NA,280.08
"Drew Brees",2010,"QB","Nor",280.91428810576,268.228576211519,293.6,NA,274.7
"Aaron Rodgers",2011,"QB","Gnb",280.116834954163,252.053669908326,308.18,NA,397.42
"Leveon Bell",2017,"RB","Pit",280.07350077237,237.951752317109,302.06875,300.2,298.1
"Arian Foster",2012,"RB","Hou",279.810089076711,225.420178153422,334.2,NA,282.1
"Deshaun Watson",2018,"QB","Hou",279.791834032654,253.123302097964,305.7122,280.54,NA
"Russell Wilson",2015,"QB","Sea",278.943847024757,218.90175925609,311.129781818182,306.8,342.26
"Carson Wentz",2018,"QB","Phi",278.03115415187,261.754306900055,288.739155555556,283.6,NA
"Matthew Ryan",2014,"QB","Atl",277.81929036621,250.742376226834,288.355494871795,294.36,285.26
"Tom Brady",2018,"QB","Nwe",277.747091689465,226.856208401729,307.585066666667,298.8,NA
"Brian Westbrook",2008,"RB","Phi",277.2,NA,277.2,NA,241.8
"Cam Newton",2012,"QB","Car",276.775906573143,217.488813146286,336.063,NA,323.86
"Tom Brady",2014,"QB","Nwe",276.031931329688,248.386159556831,289.129634432235,290.58,284.06
"Cam Newton",2018,"QB","Car",275.731378961537,236.178803551277,294.135333333333,296.88,NA
"Andrew Luck",2014,"QB","Ind",275.542274968811,217.528726005335,303.198098901099,305.9,361.24
"Matthew Ryan",2015,"QB","Atl",274.19908982035,255.575027036808,286.082242424242,280.94,236.94
"Chris Johnson",2010,"RB","Ten",274.062301904497,240.324603808994,307.8,NA,251.9
"Drew Brees",2011,"QB","Nor",272.986164526183,268.872329052366,277.1,NA,389.64
"Calvin Johnson",2013,"WR","Det",272.834954522851,263.777909045702,281.892,NA,262.2
"Russell Wilson",2017,"QB","Sea",271.478663994122,217.030880871254,291.845111111111,305.56,352.92
"Leveon Bell",2018,"RB","Pit",270.915437004321,199.945074901851,307.301236111111,305.5,NA
"Todd Gurley",2018,"RB","Lar",270.857240188788,195.055470566365,313.216250000001,304.3,NA
"Tom Brady",2015,"QB","Nwe",269.666684699301,251.058387431236,271.461666666667,286.48,349.2
"Russell Wilson",2014,"QB","Sea",269.270739194564,239.277766301639,278.954451282051,289.58,324.1
"Benjamin Roethlisberger",2015,"QB","Pit",268.890652099271,237.839429025085,281.652527272727,287.18,211.42
"Cam Newton",2014,"QB","Car",268.018276499722,227.839655140192,287.235174358974,288.98,254.98
"Matthew Stafford",2018,"QB","Det",267.971079913434,250.06252862919,273.630711111111,280.22,NA
"Dak Prescott",2017,"QB","Dal",267.930712834322,247.109249614076,271.002888888889,285.68,266.66
"Derek Carr",2017,"QB","Oak",267.844840192442,261.168965021771,262.165555555555,280.2,203.44
"Randy Moss",2008,"WR","Nwe",267.4,NA,267.4,NA,200.3
"Tony Romo",2015,"QB","Dal",266.736745095731,247.051411044769,275.798824242424,277.36,42.66
"Arian Foster",2011,"RB","Hou",266.693005659894,224.586011319788,308.8,NA,277.6
"Blake Bortles",2016,"QB","Jax",266.099297457452,237.738225705689,276.299666666667,284.26,276.6
"Tony Romo",2014,"QB","Dal",266.031389500278,227.118173629041,280.895994871795,290.08,269.3
"Philip Rivers",2016,"QB","Sdg",265.765120665502,246.614228663174,272.221133333333,278.46,266.94
"Philip Rivers",2017,"QB","Sdg",265.676711148299,262.196419159182,253.813714285714,281.02,270.4
"Marcus Mariota",2017,"QB","Ten",265.625581972026,244.415412582745,269.041333333333,283.42,211.48
"Eli Manning",2016,"QB","Nyg",265.622053529826,247.390960589479,269.6952,279.78,232.18
"Matthew Stafford",2016,"QB","Det",265.42052023112,263.645427360028,264.256133333333,268.36,282.78
"Benjamin Roethlisberger",2016,"QB","Pit",264.969219599451,229.073125465019,279.214533333333,286.62,248.16
"Cam Newton",2013,"QB","Car",264.560866124426,210.312932248853,318.8088,NA,300.66
"Aaron Rodgers",2010,"QB","Gnb",264.301005486189,220.462010972378,308.14,NA,303.48
"Philip Rivers",2011,"QB","Sdg",263.642555972649,257.245111945299,270.04,NA,260.56
"Drew Brees",2018,"QB","Nor",263.220418642937,223.901278151032,281.759977777778,284,NA
"Cam Newton",2017,"QB","Car",263.05611250078,225.67744861345,275.710888888889,287.78,293.98
"Derek Carr",2016,"QB","Oak",262.97226285874,261.811521909552,260.025266666667,267.08,260.48
"Jamaal Charles",2014,"RB","Kan",262.958061971836,202.893601055923,292.280584859585,293.7,229.4
"Peyton Manning",2010,"QB","Ind",262.821328968199,252.282657936398,273.36,NA,286.8
"Calvin Johnson",2014,"WR","Det",262.759889475204,251.103469482099,274.416309468309,276.4,193.2
"Jameis Winston",2017,"QB","Tam",262.617192825219,223.980911808989,274.950666666667,288.92,210.66
"David Johnson",2018,"RB","Ari",262.293618832136,203.100842607517,295.280013888889,288.5,NA
"Russell Wilson",2013,"QB","Sea",261.925198799844,242.877330933021,280.973066666667,NA,282.18
"Lesean Mccoy",2014,"RB","Phi",261.695917736617,220.929296166895,282.158457042957,282,185.4
"Matthew Ryan",2012,"QB","Atl",261.600228956619,249.884957913239,273.3155,NA,308.86
"Eli Manning",2012,"QB","Nyg",260.738314762186,246.959129524373,274.5175,NA,233.92
"Philip Rivers",2014,"QB","Sdg",260.460980074154,242.792191504512,268.290748717949,270.3,265.64
"Matthew Stafford",2017,"QB","Det",259.991647012788,242.531829927252,264.643111111111,272.8,281.64
"Ryan Tannehill",2015,"QB","Mia",259.849293388245,226.435116528372,275.432763636363,277.68,263.82
"Antonio Brown",2015,"WR","Pit",259.550977774349,227.069604169722,292.032351378976,262,330.266666666667
"Philip Rivers",2018,"QB","Sdg",259.472967881692,241.748881422854,266.810022222222,269.86,NA
"Peyton Manning",2008,"QB","Ind",259.44,NA,259.44,NA,251.18
"Peyton Manning",2012,"QB","Den",259.293656155406,249.997812310812,268.5895,NA,312.96
"Nick Foles",2014,"QB","Phi",259.148157582399,180.858051135477,294.666421611722,301.92,124.32
"Chris Johnson",2011,"RB","Ten",259.1,NA,259.1,NA,195
"Adrian Peterson",2013,"RB","Min",258.902605891789,220.421878450244,297.383333333333,NA,218.2
"Robert Griffin",2014,"QB","Was",258.624825340144,191.297151844609,287.177324175824,297.4,89.36
"Andre Johnson",2008,"WR","Hou",258.5,NA,258.5,NA,264
"Philip Rivers",2015,"QB","Sdg",258.466264448802,249.500672134286,265.118121212121,260.78,282.48
"Kirk Cousins",2018,"QB","Min",258.445215055358,224.858222943852,271.737422222223,278.74,NA
"Julio Jones",2016,"WR","Atl",258.285279604694,239.696182225262,276.874376984127,273.8,220.4
"Ray Rice",2012,"RB","Bal",258.149343694131,216.231187388262,300.0675,NA,253.6
"Ezekiel Elliott",2018,"RB","Dal",257.908683620308,217.54285641648,278.383194444444,277.8,NA
"Andy Dalton",2016,"QB","Cin",257.7262107597,251.438854501321,260.419777777778,261.32,260.64
"Andrew Luck",2018,"QB","Ind",257.084615070066,248.527711876864,262.086133333334,260.64,NA
"Matthew Stafford",2015,"QB","Det",256.981624820232,219.214092642514,274.830781818182,276.9,294.28
"Maurice Jones Drew",2009,"RB","Jax",256.740053753682,223.380107507364,290.1,NA,306.033333333333
"Cam Newton",2015,"QB","Car",255.992188540015,212.90371107459,282.612854545454,272.46,393.08
"Philip Rivers",2012,"QB","Sdg",255.957014673037,245.459529346074,266.4545,NA,222.24
"Andy Dalton",2014,"QB","Cin",255.875227913599,250.079109381823,255.126574358974,262.42,226.12
"Kirk Cousins",2017,"QB","Was",255.2224695425,215.314297516387,267.913111111111,282.44,280.62
"Maurice Jones Drew",2010,"RB","Jax",255.151998491891,215.103996983782,295.2,NA,220.1
"Carson Palmer",2016,"QB","Ari",254.57278357636,213.379084062413,269.459266666667,280.88,243.12
"Tom Brady",2011,"QB","Nwe",254.367809014528,219.315618029057,289.42,NA,368.3
"Benjamin Roethlisberger",2018,"QB","Pit",253.997376473137,224.73472941941,273.2574,264,NA
"Benjamin Roethlisberger",2017,"QB","Pit",253.956773665518,238.346432107664,258.743888888889,264.78,256.74
"Odell Beckham",2016,"WR","Nyg",253.946478464015,239.178163277236,268.714793650794,268.3,248.8
"Marion Barber",2008,"RB","Dal",253.8,NA,253.8,NA,205.2
"Dak Prescott",2018,"QB","Dal",253.548988475714,238.553809871587,259.933155555555,262.16,NA
"Ryan Tannehill",2016,"QB","Mia",253.330669608899,239.149675493364,253.442333333333,267.4,189.2
"Eli Manning",2015,"QB","Nyg",253.118320173624,227.019584763297,265.275375757576,267.06,291.54
"Robert Griffin",2013,"QB","Was",253.075851029696,220.065435392726,286.086266666667,NA,213.02
"Reggie Wayne",2008,"WR","Ind",253,NA,253,NA,194.5
"Odell Beckham",2015,"WR","Nyg",252.867116111246,253.012450069849,252.721782152643,242.3,271.166666666667
"Antonio Brown",2018,"WR","Pit",252.162963189223,229.325245822889,275.000680555556,254.4,NA
"Tom Brady",2010,"QB","Nwe",251.821824068231,227.923648136462,275.72,NA,300
"Andrew Luck",2013,"QB","Ind",251.438847971428,210.089695942856,292.788,NA,289.08
"Benjamin Roethlisberger",2014,"QB","Pit",251.355231594147,225.121515295261,264.884179487179,264.06,303.78
"Matthew Ryan",2018,"QB","Atl",251.02561575599,221.886513934637,267.110333333333,264.08,NA
"Larry Fitzgerald",2008,"WR","Ari",251,NA,251,NA,264.1
"Jameis Winston",2016,"QB","Tam",250.914516080411,217.384214907898,264.899333333333,270.46,258.1
"Matthew Stafford",2013,"QB","Det",250.633521900728,215.39477713479,285.872266666667,NA,275.9
"Jared Goff",2018,"QB","Lar",249.521478926296,227.097259001111,259.847177777778,261.62,NA
"Tony Romo",2008,"QB","Dal",249.5,NA,249.5,NA,212.02
"Michael Vick",2011,"QB","Phi",249.493331134367,164.406662268734,334.58,NA,233.02
"Joseph Addai",2008,"RB","Ind",248.3,NA,248.3,NA,127.5
"Clinton Portis",2008,"RB","Was",247.5,NA,247.5,NA,241.5
"Demaryius Thomas",2015,"WR","Den",247.425359331522,235.101370178195,259.749348484849,263.4,216.9
"Ray Rice",2010,"RB","Bal",247.336873892687,211.473747785373,283.2,NA,247.1
"Blake Bortles",2018,"QB","Jax",246.825512234778,239.993425593222,250.163111111111,250.32,NA
"Matthew Forte",2014,"RB","Chi",246.528215930196,181.504054550496,277.680593240093,280.4,294.6
"Colin Kaepernick",2014,"QB","Sfo",245.786038128518,151.115991674931,288.682122710623,297.56,253.66
"Alexander Smith",2018,"QB","Was",245.522494606755,196.781261598044,268.046222222222,271.74,NA
"Adrian Peterson",2010,"RB","Min",245.462514143134,190.225028286268,300.7,NA,260.9
"Ladainian Tomlinson",2009,"RB","Sdg",245.076978945189,216.053957890377,274.1,NA,166.4
"Leveon Bell",2015,"RB","Pit",244.240284671969,211.27821765227,271.542636363636,249.9,100.2
"Lesean Mccoy",2012,"RB","Phi",244.057137647023,202.939275294046,285.175,NA,172.3
"Drew Brees",2008,"QB","Nor",243.9,NA,243.9,NA,301.66
"Robert Griffin",2012,"QB","Was",243.854388568151,229.745777136301,257.963,NA,311.5
"Alvin Kamara",2018,"RB","Nor",243.525137632959,196.170412898876,276.705,257.7,NA
"Calvin Johnson",2012,"WR","Det",243.21393914931,220.894544965287,265.533333333334,NA,283.4
"Eli Manning",2013,"QB","Nyg",243.147070546431,234.745207759529,251.548933333333,NA,170.32
"Peyton Manning",2009,"QB","Ind",243.021412973033,222.842825946066,263.2,NA,277.7
"Julio Jones",2017,"WR","Atl",242.797500557623,234.632481273975,250.96251984127,247.4,208.9
"Andy Dalton",2017,"QB","Cin",242.718578747089,194.447291796822,256.688444444444,277.02,218.7
"Kirk Cousins",2016,"QB","Was",242.493191688475,198.252686176535,264.606888888889,264.62,302.28
"Marcus Mariota",2016,"QB","Ten",242.377898808262,218.627474202563,249.806222222222,258.7,259.94
"Derek Carr",2018,"QB","Oak",242.062169342873,248.668308028618,240.1582,237.36,NA
"Antonio Brown",2017,"WR","Pit",241.908312259901,217.009460550419,266.807163969384,260.7,256.833333333333
"Andre Johnson",2010,"WR","Hou",241.787276504249,221.074553008498,262.5,NA,214.6
"Arian Foster",2013,"RB","Hou",241.58843403597,208.200868071941,274.976,NA,95.5
"Jay Cutler",2014,"QB","Chi",241.297299148001,177.494953854259,269.656943589744,276.74,257.58
"Eli Manning",2017,"QB","Nyg",240.645549182709,231.399861833841,234.036785714286,256.5,196.32
"Adrian Peterson",2014,"RB","Min",240.349271817384,187.195797692133,265.552017760018,268.3,10.3
"Joshua Freeman",2013,"QB","Min/tam",239.830415150242,239.830415150242,NA,NA,32.44
"Eli Manning",2011,"QB","Nyg",239.634943333811,241.449886667621,237.82,NA,286.82
"Andy Dalton",2013,"QB","Cin",239.308677563749,238.250821794164,240.366533333333,NA,294.52
"Marshawn Lynch",2008,"RB","Buf",239.1,NA,239.1,NA,208.1
"Marcus Mariota",2018,"QB","Ten",239.08733495749,192.992693761359,258.709311111111,265.56,NA
"Matthew Ryan",2016,"QB","Atl",238.562192593679,211.530355558816,246.796222222222,257.36,346.46
"Tony Romo",2013,"QB","Dal",238.337156132542,198.717778931751,277.956533333333,NA,258.92
"Terrell Owens",2008,"WR","Dal",238,NA,238,NA,204
"Doug Martin",2013,"RB","Tam",237.64634763865,203.182028610633,272.110666666667,NA,65.5333333333333
"Colin Kaepernick",2015,"QB","Sfo",237.644563016296,182.450434503432,261.623254545455,268.86,105.2
"Maurice Jones Drew",2011,"RB","Jax",237.111797116308,210.323594232615,263.9,NA,280.5
"Jamaal Charles",2011,"RB","Kan",237.045354131292,210.890708262584,263.2,NA,16.7
"Ryan Fitzpatrick",2016,"QB","Nyj",236.313903043776,188.47993135355,257.921777777778,262.54,132.4
"Ray Rice",2011,"RB","Bal",235.986512292843,187.273024585687,284.7,NA,335.84
"Jay Cutler",2015,"QB","Chi",235.98205326991,211.161099809731,247.22506,249.56,233.46
"Victor Cruz",2012,"WR","Nyg",235.679464451134,258.676428902268,212.6825,NA,214.2
"Julio Jones",2015,"WR","Atl",235.430920945691,216.697459742795,254.164382148587,247.9,300.1
"Eddie Lacy",2015,"RB","Gnb",235.394141411351,191.507469688598,260.074954545454,254.6,129.6
"Andy Dalton",2018,"QB","Cin",235.250973389333,215.108742390221,239.944177777778,250.7,NA
"Andy Dalton",2015,"QB","Cin",235.025248170428,236.033437844617,230.602306666667,238.44,246.7
"Philip Rivers",2010,"QB","Sdg",234.813317622981,243.526635245962,226.1,NA,286.6
"Demaryius Thomas",2014,"WR","Den",234.412721023883,206.826414186737,261.999027861028,268.7,285.4
"Joseph Flacco",2015,"QB","Bal",234.412439605666,200.890732150331,251.766586666667,250.58,160.94
"Maurice Jones Drew",2008,"RB","Jax",234.4,NA,234.4,NA,257.566666666667
"Matthew Forte",2009,"RB","Chi",234.212828768852,195.025657537704,273.4,NA,190.5
"Jamaal Charles",2015,"RB","Kan",233.887145724686,189.767512931634,260.693924242425,251.2,90.6
"Jay Cutler",2010,"QB","Chi",233.858304786619,224.856609573238,242.86,NA,219.16
"Jameis Winston",2015,"QB","Tam",233.632948236651,247.477344709953,226.3415,227.08,274.98
"Marcus Mariota",2015,"QB","Ten",233.240715560937,244.920013349477,241.082133333333,213.72,214.52
"Brandon Marshall",2008,"WR","Den",233,NA,233,NA,209.1
"Philip Rivers",2009,"QB","Sdg",232.632781208166,220.085562416333,245.18,NA,275.16
"Ryan Tannehill",2014,"QB","Mia",231.39707091284,200.842305046211,245.228907692307,248.12,281
"Steven Jackson",2009,"RB","Lar",231.298453239452,211.596906478905,251,NA,220.3
"Benjamin Roethlisberger",2012,"QB","Pit",231.29095777432,200.916915548641,261.665,NA,225.8
"Andre Johnson",2011,"WR","Hou",231.189406790843,218.578813581686,243.8,NA,79.5
"Jamaal Charles",2013,"RB","Kan",231.099491241508,196.292315816349,265.906666666667,NA,345
"Jay Cutler",2011,"QB","Chi",230.826638520847,231.473277041694,230.18,NA,139.26
"Drew Brees",2009,"QB","Nor",230.644225320123,189.188450640247,272.1,NA,303.92
"David Johnson",2016,"RB","Ari",230.602035631567,199.001313243908,252.804793650794,240,367.8
"Jay Cutler",2008,"QB","Den",230.58,NA,230.58,NA,272.04
"Ryan Grant",2008,"RB","Gnb",230.1,NA,230.1,NA,163.9
"Philip Rivers",2013,"QB","Sdg",229.694522067171,238.912777467676,220.476266666667,NA,291.32
"Tom Brady",2009,"QB","Nwe",229.604754856194,178.249509712387,280.96,NA,272.32
"Adrian Peterson",2015,"RB","Min",229.052453154873,182.765798858559,254.291560606061,250.1,241.7
"Tony Romo",2009,"QB","Dal",228.959266530277,223.718533060554,234.2,NA,280.82
"Alexander Smith",2014,"QB","Kan",228.891623714318,195.312219860901,248.182651282051,243.18,223
"Deandre Hopkins",2016,"WR","Hou",228.828943909844,214.09237988318,243.565507936508,228.7,164.4
"Carson Palmer",2017,"QB","Ari",228.767317409699,191.872702229098,244.38925,250.04,100.32
"Tyrod Taylor",2017,"QB","Buf",228.740582623181,172.269497869543,257.53225,256.42,225.66
"David Garrard",2008,"QB","Jax",228.7,NA,228.7,NA,221.9
"Andre Johnson",2009,"WR","Hou",228.560111509934,207.620223019868,249.5,NA,265.4
"Benjamin Roethlisberger",2013,"QB","Pit",227.884062262497,222.701057858328,233.067066666667,NA,266.34
"Dez Bryant",2015,"WR","Dal",227.796583182666,203.057927728969,252.535238636364,258.2,73.6
"Joseph Flacco",2011,"QB","Bal",227.752491903765,217.02498380753,238.48,NA,214.9
"Joseph Flacco",2016,"QB","Bal",227.669035327459,194.794883760154,240.652222222222,247.56,240.48
"Matthew Schaub",2010,"QB","Hou",227.645176785892,207.090353571785,248.2,NA,248.6
"Matthew Schaub",2011,"QB","Hou",227.59299848868,209.065996977361,246.12,NA,159.06
"Odell Beckham",2017,"WR","Nyg",227.460329987469,217.943040927319,236.977619047619,239.7,62.1666666666667
"Kareem Hunt",2018,"RB","Kan",227.169551995255,197.175197652433,245.333458333333,239,NA
"Larry Fitzgerald",2009,"WR","Ari",227.135632354828,199.971264709656,254.3,NA,241.7
"Joshua Freeman",2011,"QB","Tam",227.023169332916,206.686338665831,247.36,NA,209.48
"Tony Romo",2012,"QB","Dal",226.724867270219,179.015234540438,274.4345,NA,278.42
"Carson Wentz",2017,"QB","Phi",226.544917592034,178.274502776102,237.50025,263.86,273.74
"Calvin Johnson",2015,"WR","Det",226.443260884781,208.079839951379,244.806681818182,232.8,218.4
"Alexander Smith",2016,"QB","Kan",226.360066625573,167.600199876721,252.98,258.5,227.28
"Teddy Bridgewater",2015,"QB","Min",226.209025008817,185.875261693117,249.431813333333,243.32,200.44
"Julio Jones",2014,"WR","Atl",226.17369977872,209.391247609388,242.956151948052,244.8,247.9
"Dez Bryant",2013,"WR","Dal",225.898089378046,202.103012089424,249.693166666667,NA,245.9
"Derek Anderson",2008,"QB","Cle",225.8,NA,225.8,NA,84.1
"Adrian Peterson",2011,"RB","Min",225.519861663931,174.339723327862,276.7,NA,197.9
"Darren Mcfadden",2011,"RB","Oak",225.50269831651,185.70539663302,265.3,NA,116.3
"Todd Gurley",2016,"RB","Lar",225.481832617231,179.717672454866,253.427825396826,243.3,177.7
"Carson Palmer",2014,"QB","Ari",225.436891565492,187.82245931186,239.208215384616,249.28,106.54
"Aj Green",2013,"WR","Cin",225.314913076084,202.7786594855,247.851166666667,NA,259.6
"Tom Brady",2016,"QB","Nwe",225.056455570449,197.884700044679,235.544666666667,241.74,255.56
"Benjamin Roethlisberger",2008,"QB","Pit",224.84,NA,224.84,NA,187.94
"Marshawn Lynch",2015,"RB","Sea",224.690491533716,181.260383692057,246.911090909091,245.9,75.2
"Aj Green",2014,"WR","Cin",224.505698647544,206.589912169103,242.421485125985,241.6,170.8
"Ray Rice",2013,"RB","Bal",224.13500233072,190.925337994773,257.344666666667,NA,147.1
"Tyrod Taylor",2016,"QB","Buf",223.988809750893,141.306362586014,266.100066666667,264.56,266.92
"Lesean Mccoy",2013,"RB","Phi",223.822187477854,203.200374955707,244.444,NA,305.6
"Julio Jones",2018,"WR","Atl",223.652535779174,212.765363641017,234.539707917331,230.8,NA
"Matthew Cassel",2011,"QB","Kan",223.606288597076,220.612577194152,226.6,NA,99.52
"Hakeem Nicks",2011,"WR","Nyg",223.479305741744,209.758611483489,237.2,NA,201.2
"Joseph Flacco",2012,"QB","Bal",223.231301278542,216.827102557084,229.6355,NA,236.88
"Matthew Ryan",2011,"QB","Atl",223.012001163317,217.224002326635,228.8,NA,280.48
"Deandre Hopkins",2018,"WR","Hou",222.985905307092,203.146252940822,242.825557673362,242.2,NA
"Antonio Brown",2014,"WR","Pit",222.717729759248,207.382636563674,238.052822954823,239,335.033333333333
"Alexander Smith",2015,"QB","Kan",222.676614331861,184.949756328915,237.520086666667,245.56,267.24
"Deangelo Williams",2009,"RB","Car",222.397857323594,201.395714647189,243.4,NA,188.4
"Dez Bryant",2014,"WR","Dal",222.205129381824,193.007366522556,251.402892241093,253.8,273
"Eddie Lacy",2014,"RB","Gnb",222.04142169654,175.897371760729,247.226893328893,243,251.6
"Carson Palmer",2015,"QB","Ari",221.898199452064,186.679771689526,241.894826666667,237.12,313.24
"Tony Romo",2010,"QB","Dal",221.844291666851,180.228583333701,263.46,NA,98
"Cj Spiller",2013,"RB","Buf",221.623495486118,178.805657638902,264.441333333333,NA,135.3
"Roddy White",2011,"WR","Atl",221.544850953895,197.089701907791,246,NA,229.6
"Sam Bradford",2015,"QB","Phi",221.541458400548,166.193001868309,244.131373333333,254.3,195.9
"Joseph Flacco",2014,"QB","Bal",221.443630720942,201.086887034621,226.364005128205,236.88,260.44
"Lesean Mccoy",2011,"RB","Phi",221.363338228392,199.026676456783,243.7,NA,306.4
"Brandon Marshall",2013,"WR","Chi",221.358092425554,195.516184851107,247.2,NA,251.233333333333
"Joseph Flacco",2013,"QB","Bal",220.377664207697,218.326661748727,222.428666666667,NA,208.58
"Brian Westbrook",2009,"RB","Phi",220.342607374632,206.685214749265,234,NA,70
"Eli Manning",2018,"QB","Nyg",219.807278396445,213.005635189334,222.3162,224.1,NA
